OWNER|FK_NAME|SRC_TABLE|SRC_COLUMN|TGT_TABLE|TGT_COLUMN|POSITION
FUSION|UNKNOWN_FK|ZCH_DATA_MGMT_BATCHES_B|DATA_MGMT_BATCH_ID|zch_data_mgmt_batches_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DATA_MGMT_BATCHES_B|DATA_MGMT_BATCH_ID|zch_data_mgmt_batches_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DATA_MGMT_BATCHES_B|DATA_MGMT_BATCH_ID|zch_data_mgmt_batches_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DATA_MGMT_BATCHES_B|DATA_MGMT_BATCH_ID|zch_data_mgmt_batches_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DATA_MGMT_BATCHES_B|DATA_MGMT_BATCH_ID|zch_data_mgmt_batches_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DATA_MGMT_BATCHES_TL|DATA_MGMT_BATCH_ID|zch_data_mgmt_batches_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DATA_MGMT_MEMBERS|DATA_MGMT_MEMBER_ID|zch_data_mgmt_members|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DATA_MGMT_OBJ_DTLS|DATA_MGMT_BATCH_ID|zch_data_mgmt_batches_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DATA_MGMT_OBJ_DTLS|DATA_MGMT_BATCH_ID|zch_data_mgmt_obj_dtls|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DATA_SELECT_CRITERIA_B|DATA_MGMT_BATCH_ID|zch_data_mgmt_batches_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DATA_SELECT_CRITERIA_B|DATA_SELECT_CRITERIA_ID|zch_data_select_criteria_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DATA_SELECT_CRITERIA_B|DATA_SELECT_CRITERIA_ID|zch_data_select_criteria_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DATA_SELECT_CRITERIA_TL|DATA_SELECT_CRITERIA_ID|zch_data_select_criteria_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DEDUP_HEADERS_B|DEDUP_HEADER_ID|zch_dedup_headers_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DEDUP_HEADERS_B|DEDUP_HEADER_ID|zch_dedup_headers_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DEDUP_HEADERS_B|DEDUP_HEADER_ID|zch_dedup_headers_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DEDUP_HEADERS_B|DEDUP_HEADER_ID|zch_dedup_headers_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DEDUP_HEADERS_B|DEDUP_HEADER_ID|zch_dedup_headers_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DEDUP_HEADERS_TL|DEDUP_HEADER_ID|zch_dedup_headers_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DEDUP_LINK_MEMBERS|DEDUP_LINK_ID|zch_dedup_links_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DEDUP_LINK_MEMBERS|DATA_MGMT_MEMBER_ID|zch_data_mgmt_members|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DEDUP_LINKS_B|DEDUP_HEADER_ID|zch_dedup_headers_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DEDUP_LINKS_B|DEDUP_LINK_ID|zch_dedup_links_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DEDUP_LINKS_B|DEDUP_LINK_ID|zch_dedup_links_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DEDUP_LINKS_TL|DEDUP_LINK_ID|zch_dedup_links_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DUP_IDNT_EXCLUSIONS_B|DUP_IDNT_EXCLUSION_ID|zch_dup_idnt_exclusions_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DUP_IDNT_EXCLUSIONS_TL|DUP_IDNT_EXCLUSION_ID|zch_dup_idnt_exclusions_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DUP_IDNT_RECORDS|DEDUP_HEADER_ID|zch_dedup_headers_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DUP_IDNT_RECORDS|DUP_IDNT_RECORD_ID|zch_dup_idnt_records|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DUP_IDNT_RESULTS|DUP_IDNT_SET_ID|zch_dup_idnt_sets|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DUP_IDNT_RESULTS|DUP_IDNT_RECORD_ID|zch_dup_idnt_records|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DUP_IDNT_SETS|DATA_MGMT_BATCH_ID|zch_data_mgmt_batches_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DUP_IDNT_SETS|DEDUP_HEADER_ID|zch_dedup_headers_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DUP_IDNT_SETS|DUP_IDNT_SET_ID|zch_dup_idnt_sets|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_MERGE_ATTRS_B|MERGE_DETAIL_ID|zch_merge_details_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_MERGE_ATTRS_B|MERGE_ATTR_ID|zch_merge_attrs_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_MERGE_ATTRS_TL|MERGE_ATTR_ID|zch_merge_attrs_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_MERGE_DETAILS_B|DEDUP_HEADER_ID|zch_dedup_headers_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_MERGE_DETAILS_B|PAR_MERGE_DETAIL_ID|zch_merge_details_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_MERGE_DETAILS_B|MERGE_DETAIL_ID|zch_merge_details_b|UNKNOWN|1
