OWNER|FK_NAME|SRC_TABLE|SRC_COLUMN|TGT_TABLE|TGT_COLUMN|POSITION
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|BANK_ACCT_USE_ID|ce_bank_acct_uses_all|ID|1
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|COLLECTOR_BANK_PARTY_ID|hz_parties|ID|1
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|COLLECTOR_BRANCH_PARTY_ID|hz_parties|ID|1
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|PARTY_ID|hz_parties|ID|1
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|BATCH_SOURCE_ID|ar_batch_sources_all|ID|1
FUSION|jl_br_ar_occurrence_docs_all|JL_BR_AR_COLLECTION_DOCS_ALL|DOCUMENT_ID|jl_br_ar_collection_docs_all|ID|1
FUSION|jl_br_ar_bank_returns_all|JL_BR_AR_COLLECTION_DOCS_ALL|DOCUMENT_ID|jl_br_ar_collection_docs_all|ID|1
FUSION|jl_br_ar_coll_docs_det_all|JL_BR_AR_COLLECTION_DOCS_ALL|DOCUMENT_ID|jl_br_ar_collection_docs_all|ID|1
FUSION|FA_DEPRN_DETAIL_H|FA_DEPRN_DETAIL_H|ASSET_ID|fa_additions_b|ID|1
FUSION|FA_DEPRN_DETAIL_H|FA_DEPRN_DETAIL_H|BOOK_TYPE_CODE|fa_book_controls|ID|1
FUSION|FA_DEPRN_DETAIL_H|FA_DEPRN_DETAIL_H|BOOK_TYPE_CODE, PERIOD_COUNTER|fa_deprn_periods|ID|1
FUSION|FA_DEPRN_DETAIL_H|FA_DEPRN_DETAIL_H|DISTRIBUTION_ID, BOOK_TYPE_CODE|fa_distribution_history|ID|1
FUSION|FA_DEPRN_DETAIL_H|FA_DEPRN_DETAIL_H|ASSET_ID, BOOK_TYPE_CODE, PERIOD_COUNTER, DEPRN_RUN_ID|fa_deprn_summary_h|ID|1
FUSION|FA_DEPRN_DETAIL_H|FA_DEPRN_DETAIL_H|ASSET_ID, BOOK_TYPE_CODE, PERIOD_COUNTER, DEPRN_RUN_ID|fa_deprn_events|ID|1
FUSION|FUN_ALLOC_STEP_EXEC_HISTORY|FUN_ALLOC_STEP_EXEC_HISTORY|PROCESS_EXECUTION_ID|FUN_PROCESS_EXEC_HISTORY|ID|1
FUSION|FA_DEPRN_OVERRIDE|FA_DEPRN_OVERRIDE|BOOK_TYPE_CODE|fa_book_controls|ID|1
FUSION|FA_DEPRN_OVERRIDE|FA_DEPRN_OVERRIDE|ASSET_ID|fa_additions_b|ID|1
